year,marital,age,race,income
2008,Divorced,46,White,17500
2008,Never married,27,White,25000
2008,Married,48,White,22500
2008,Married,25,White,25000
2008,Married,48,White,25000
2008,Never married,46,White,25000
2008,Married,55,White,12500
2008,Divorced,45,White,25000
2008,Never married,23,White,2000
2008,Divorced,51,White,22500
2008,Never married,22,White,25000
2008,Never married,36,White,25000
2008,Married,29,White,25000
2008,Married,68,White,5500
2008,Married,47,White,25000
2008,Divorced,50,White,25000
2008,Never married,50,White,22500
2008,Married,34,White,25000
2008,Never married,48,White,25000
2008,Separated,25,Black,6500
2008,Married,64,White,12500
2008,Divorced,42,White,2000
2008,Married,41,White,25000
2008,Never married,44,White,25000
2008,Divorced,46,White,4500
2008,Married,34,Other,25000
2008,Widowed,57,White,25000
2008,Married,51,White,25000
2008,Married,77,White,17500
2008,Divorced,33,White,12500
2008,Divorced,38,White,17500
2008,Widowed,73,White,25000
2008,Never married,24,White,22500
2008,Married,46,White,25000
2008,Never married,46,White,12500
2008,Married,43,Other,25000
2008,Married,55,White,25000
2008,Divorced,60,White,25000
2008,Never married,28,White,25000
2008,Never married,19,Black,12500
2008,Never married,45,White,12500
2008,Divorced,57,White,25000
2008,Never married,33,White,17500
2008,Widowed,54,White,25000
2008,Divorced,50,White,25000
2008,Widowed,77,White,25000
2008,Married,56,White,25000
2008,Married,58,White,25000
2008,Married,50,White,17500
2008,Married,70,White,25000
2008,Married,68,White,25000
2008,Never married,37,White,25000
2008,Never married,29,White,25000
2008,Never married,33,White,12500
2008,Married,59,White,25000
2008,Divorced,31,White,17500
2008,Divorced,41,White,25000
2008,Divorced,28,White,25000
2008,Married,47,White,25000
2008,Never married,46,White,25000
2008,Married,33,White,7500
2008,Married,52,White,25000
2008,Divorced,37,White,17500
2008,Married,26,White,22500
2008,Married,58,White,25000
2008,Widowed,47,White,17500
2008,Married,48,White,3500
2008,Married,38,White,22500
2008,Divorced,55,White,22500
2008,Never married,27,White,12500
2008,Never married,38,White,22500
2008,Married,59,White,25000
2008,Married,49,White,17500
2008,Married,57,White,25000
2008,Married,62,White,25000
2008,Married,37,Other,25000
2008,Never married,27,White,25000
2008,Never married,52,White,25000
2008,Divorced,44,White,25000
2008,Married,54,White,25000
2008,Married,51,White,25000
2008,Never married,34,White,25000
2008,Married,76,White,25000
2008,Never married,31,Black,25000
2008,Married,70,White,25000
2008,Married,31,White,25000
2008,Divorced,67,White,12500
2008,Never married,61,White,25000
2008,Married,57,White,22500
2008,Never married,29,White,25000
2008,Married,54,White,25000
2008,Married,26,White,22500
2008,Married,77,White,22500
2008,Never married,26,White,9000
2008,Never married,39,Black,17500
2008,Divorced,52,Black,2000
2008,Never married,45,Black,25000
2008,Divorced,61,White,9000
2008,Never married,31,Black,25000
2008,Married,35,White,25000
2008,Never married,20,Black,2000
2008,Divorced,72,Black,7500
2008,Married,38,Black,17500
2008,Divorced,42,White,25000
2008,Never married,23,White,17500
2008,Divorced,47,White,25000
2008,Never married,40,White,25000
2008,Married,65,White,22500
2008,Never married,23,Black,22500
2008,Divorced,57,White,17500
2008,Married,37,Black,22500
2008,Never married,50,White,2000
2008,Married,31,White,5500
2008,Married,60,White,25000
2008,Married,44,White,25000
2008,Married,35,Other,25000
2008,Married,55,White,25000
2008,Married,49,White,25000
2008,Married,59,White,25000
2008,Married,39,White,25000
2008,Divorced,61,White,25000
2008,Never married,23,White,6500
2008,Married,39,White,25000
2008,Married,49,White,25000
2008,Never married,43,White,12500
2008,Separated,30,White,12500
2008,Divorced,41,White,25000
2008,Married,51,White,25000
2008,Married,55,Black,25000
2008,Married,28,White,9000
2008,Married,50,Black,25000
2008,Separated,42,Black,12500
2008,Never married,36,Black,22500
2008,Never married,23,Black,22500
2008,Never married,36,Black,17500
2008,Never married,60,Black,25000
2008,Never married,26,Black,17500
2008,Never married,27,Black,25000
2008,Married,71,White,25000
2008,Divorced,55,Black,22500
2008,Never married,53,Black,7500
2008,Never married,31,Black,9000
2008,Never married,23,White,25000
2008,Married,35,Black,25000
2008,Married,65,White,22500
2008,Divorced,37,White,22500
2008,Divorced,50,White,25000
2008,Married,37,Black,22500
2008,Separated,47,Other,17500
2008,Never married,18,White,2000
2008,Married,25,Black,12500
2008,Divorced,37,Black,12500
2008,Never married,46,Black,25000
2008,Never married,31,Other,17500
2008,Never married,38,White,25000
2008,Married,64,White,25000
2008,Widowed,43,Black,25000
2008,Never married,51,White,25000
2008,Married,53,White,25000
2008,Never married,22,White,12500
2008,Widowed,35,Black,25000
2008,Never married,27,Other,12500
2008,Married,35,Black,3500
2008,Never married,30,White,25000
2008,Married,33,White,9000
2008,Married,36,White,25000
2008,Married,53,Black,17500
2008,Married,36,Black,25000
2008,Never married,29,Black,25000
2008,Never married,27,Black,17500
2008,Married,58,Black,25000
2008,Never married,29,White,12500
2008,Never married,25,White,25000
2008,Married,36,White,25000
2008,Divorced,39,White,25000
2008,Married,50,Other,25000
2008,Divorced,33,White,25000
2008,Married,33,Black,25000
2008,Married,54,White,25000
2008,Married,33,White,25000
2008,Married,64,White,25000
2008,Married,47,White,25000
2008,Married,48,White,25000
2008,Married,33,White,25000
2008,Never married,38,White,17500
2008,Married,61,Black,25000
2008,Married,43,Black,25000
2008,Divorced,66,White,25000
2008,Married,44,White,25000
2008,Married,54,White,25000
2008,Married,36,White,22500
2008,Separated,50,White,25000
2008,Married,46,White,25000
2008,Married,32,White,25000
2008,Divorced,41,White,25000
2008,Widowed,49,White,7500
2008,Widowed,42,White,25000
2008,Never married,35,White,17500
2008,Never married,46,White,25000
2008,Married,33,Other,17500
2008,Married,42,Other,25000
2008,Married,35,Other,12500
2008,Married,61,White,22500
2008,Married,37,White,17500
2008,Married,35,Other,12500
2008,Married,53,Other,25000
2008,Divorced,30,Other,25000
2008,Married,50,White,25000
2008,Married,40,White,25000
2008,Never married,20,Other,22500
2008,Never married,28,Other,25000
2008,Married,30,White,17500
2008,Never married,44,White,25000
2008,Never married,21,Other,5500
2008,Never married,23,White,25000
2008,Married,45,Black,22500
2008,Never married,43,White,25000
2008,Married,36,Black,25000
2008,Never married,25,Black,22500
2008,Married,60,White,25000
2008,Married,41,White,25000
2008,Never married,24,White,25000
2008,Never married,19,White,17500
2008,Separated,51,Black,12500
2008,Widowed,52,White,12500
2008,Married,46,White,25000
2008,Never married,24,White,25000
2008,Married,36,White,25000
2008,Widowed,65,White,25000
2008,Married,30,White,25000
2008,Never married,23,White,7500
2008,Never married,28,Black,2000
2008,Married,37,White,25000
2008,Married,38,White,1000
2008,Married,38,White,25000
2008,Divorced,59,White,22500
2008,Married,45,White,12500
2008,Married,54,White,12500
2008,Never married,41,White,25000
2008,Married,59,White,25000
2008,Divorced,48,White,22500
2008,Never married,39,White,25000
2008,Divorced,35,White,25000
2008,Never married,26,Other,25000
2008,Married,41,White,25000
2008,Married,56,White,25000
2008,Married,65,White,25000
2008,Never married,32,White,25000
2008,Married,26,White,9000
2008,Married,33,White,22500
2008,Never married,34,White,25000
2008,Separated,58,White,12500
2008,Married,39,White,25000
2008,Never married,29,White,22500
2008,Never married,19,White,4500
2008,Widowed,61,White,22500
2008,Married,34,Other,25000
2008,Married,38,White,25000
2008,Never married,19,Other,17500
2008,Married,55,White,25000
2008,Never married,22,Other,9000
2008,Married,26,White,12500
2008,Separated,54,White,22500
2008,Widowed,59,White,25000
2008,Never married,30,White,25000
2008,Never married,27,White,25000
2008,Married,57,White,25000
2008,Separated,37,White,25000
2008,Married,51,White,12500
2008,Married,57,White,25000
2008,Never married,23,White,25000
2008,Married,31,Black,17500
2008,Married,38,White,25000
2008,Never married,27,White,12500
2008,Never married,22,White,12500
2008,Never married,25,White,7500
2008,Never married,24,White,2000
2008,Never married,51,White,25000
2008,Never married,31,White,25000
2008,Married,40,White,25000
2008,Divorced,46,White,25000
2008,Married,61,White,25000
2008,Never married,54,White,25000
2008,Never married,53,White,7500
2008,Never married,23,White,4500
2008,Married,37,White,25000
2008,Divorced,49,White,22500
2008,Separated,37,White,25000
2008,Married,55,White,9000
2008,Married,61,White,25000
2008,Married,82,White,25000
2008,Widowed,84,White,25000
2008,Never married,48,White,3500
2008,Never married,48,Black,25000
2008,Never married,33,White,25000
2008,Divorced,43,Other,25000
2008,Married,58,White,17500
2008,Married,45,White,25000
2008,Divorced,69,White,25000
2008,Never married,24,Other,6500
2008,Married,32,White,2000
2008,Widowed,53,White,25000
2008,Never married,34,White,22500
2008,Never married,40,White,25000
2008,Never married,31,White,25000
2008,Married,50,White,25000
2008,Married,44,White,25000
2008,Married,38,White,25000
2008,Married,42,White,17500
2008,Divorced,47,White,25000
2008,Divorced,28,White,22500
2008,Never married,30,White,25000
2008,Married,40,White,25000
2008,Married,28,White,2000
2008,Never married,48,White,25000
2008,Never married,45,Other,3500
2008,Never married,23,Other,1000
2008,Married,50,White,22500
2008,Never married,24,White,12500
2008,Widowed,60,Black,12500
2008,Married,44,Other,25000
2008,Divorced,57,White,1000
2008,Separated,40,Other,17500
2008,Married,70,Other,25000
2008,Never married,22,White,17500
2008,Married,45,White,25000
2008,Never married,23,White,12500
2008,Separated,46,White,1000
2008,Married,40,White,25000
2008,Never married,31,Other,25000
2008,Married,50,Other,3500
2008,Never married,36,White,9000
2008,Married,49,Other,25000
2008,Never married,42,Other,25000
2008,Married,47,Other,25000
2008,Married,58,Other,25000
2008,Never married,26,Other,2000
2008,Married,29,White,25000
2008,Separated,26,White,17500
2008,Never married,31,White,2000
2008,Never married,31,Other,25000
2008,Married,29,Other,25000
2008,Married,35,Other,6500
2008,Married,42,White,12500
2008,Widowed,56,White,3500
2008,Never married,54,White,25000
2008,Married,59,White,25000
2008,Never married,28,White,25000
2008,Divorced,53,White,25000
2008,Married,51,White,25000
2008,Married,29,White,5500
2008,Married,44,White,12500
2008,Separated,46,White,22500
2008,Never married,30,White,17500
2008,Married,57,White,25000
2008,Married,56,White,25000
2008,Divorced,57,Black,25000
2008,Never married,21,White,12500
2008,Married,62,White,25000
2008,Married,52,White,25000
2008,Never married,51,White,12500
2008,Divorced,54,White,22500
2008,Married,52,White,25000
2008,Married,52,White,22500
2008,Never married,28,White,25000
2008,Divorced,40,White,17500
2008,Divorced,61,White,25000
2008,Married,57,White,25000
2008,Never married,24,White,12500
2008,Never married,50,White,25000
2008,Married,28,White,25000
2008,Divorced,49,White,25000
2008,Married,61,White,25000
2008,Married,53,White,12500
2008,Married,56,White,25000
2008,Never married,25,White,2000
2008,Married,60,Black,25000
2008,Married,59,White,25000
2008,Married,49,White,25000
2008,Never married,23,White,25000
2008,Married,42,White,25000
2008,Married,24,White,7500
2008,Never married,22,White,7500
2008,Never married,24,White,22500
2008,Never married,27,White,22500
2008,Never married,29,White,22500
2008,Divorced,26,White,25000
2008,Married,66,White,6500
2008,Married,51,White,25000
2008,Married,40,White,25000
2008,Married,39,White,25000
2008,Married,50,White,25000
2008,Married,36,White,22500
2008,Married,50,White,25000
2008,Married,72,White,4500
2008,Never married,48,White,25000
2008,Never married,20,White,3500
2008,Never married,27,White,12500
2008,Divorced,36,White,25000
2008,Married,31,White,25000
2008,Married,37,White,25000
2008,Married,35,White,25000
2008,Married,58,White,7500
2008,Divorced,35,White,25000
2008,Never married,40,White,25000
2008,Widowed,32,White,25000
2008,Widowed,49,White,25000
2008,Married,56,White,25000
2008,Married,50,White,25000
2008,Married,30,White,25000
2008,Married,44,White,12500
2008,Widowed,84,White,5500
2008,Married,47,White,25000
2008,Never married,39,White,25000
2008,Married,19,White,2000
2008,Married,54,White,22500
2008,Married,43,White,4500
2008,Married,46,White,25000
2008,Married,61,White,2000
2008,Divorced,39,White,9000
2008,Married,53,White,12500
2008,Divorced,48,White,22500
2008,Divorced,43,White,22500
2008,Never married,71,White,12500
2008,Never married,27,White,1000
2008,Divorced,53,White,17500
2008,Married,49,White,25000
2008,Married,56,White,25000
2008,Married,57,White,22500
2008,Separated,29,White,17500
2008,Divorced,68,White,12500
2008,Married,49,White,25000
2008,Married,64,White,1000
2008,Married,49,White,25000
2008,Married,47,White,22500
2008,Married,61,White,25000
2008,Married,47,White,25000
2008,Married,31,White,25000
2008,Divorced,41,White,25000
2008,Never married,35,White,25000
2008,Married,72,White,22500
2008,Married,55,White,17500
2008,Married,26,White,25000
2008,Married,34,White,25000
2008,Married,54,White,25000
2008,Never married,26,White,22500
2008,Married,31,White,25000
2008,Married,25,White,17500
2008,Married,47,White,25000
2008,Married,31,White,22500
2008,Married,52,White,25000
2008,Married,40,White,25000
2008,Widowed,74,White,1000
2008,Married,65,White,25000
2008,Divorced,37,White,25000
2008,Never married,22,White,1000
2008,Divorced,47,White,25000
2008,Married,29,White,25000
2008,Married,53,White,25000
2008,Married,43,White,25000
2008,Married,54,White,5500
2008,Divorced,64,White,22500
2008,Never married,36,Black,25000
2008,Never married,31,White,25000
2008,Married,34,White,25000
